,unnamed,Text,label,intensity
6984,6984, Caballero's passing remains absolutely dreadful I,sadness,0.667
6985,6985, Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back',sadness,0.375
6986,6986," I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion",sadness,0.271
6987,6987, jordan_grimmer If that's messin I can't wait to see !! Brilliant,sadness,0.24
6988,6988, AniahROSE I know smh. My heart sunk into my,sadness,0.762
6989,6989," How many tweets is that now? How fast was I going? God, I love being and",sadness,0.312
6990,6990," katethecursed shannonrdk LOL this day is too gloomy for being people, should've canceled and stayed in",sadness,0.646
6991,6991, funkxwidme only will get this one,sadness,0.562
6992,6992, I'm looking for a good promoter,sadness,0.188
6993,6993, danhirtle Bell Another unhappy customer.,sadness,0.646
6994,6994," When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked.",sadness,0.312
6995,6995, Hannahcolleen06 I have 12 that's the only one I didn't like mine comes out patchy. It's the only dark color by her I have,sadness,0.312
6996,6996, I know it's the final day of summer when it's the finale of CBSBigBrother,sadness,0.737
6997,6997, lost 11 lbs since I got married (eating healthy) ive gone from a 9:47 mile to a 8:50 mile in 2 weeks.,sadness,0.188
6998,6998, TelegraphNews why is this evil corrupt fuck still knocking about? The wrong people die I'm telling you. Do you job grim,sadness,0.583
6999,6999," Those were the times, I thought I can never be sober. But still His grace are beyond my limits",sadness,0.396
7000,7000," komaebun He just has that way of thinking, he wants absolute hope born from absolute",sadness,0.583
7001,7001," asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock!",sadness,0.292
7002,7002, metalAndTheGeek astoldbyfANGIRL SAME! I always say it was the best time of my life. I closed my store down and it was so,sadness,0.729
7003,7003," kole_holland don't fret, there's another game on at 8",sadness,0.25
7004,7004, Historically Japanese have always been into and The 70s dark age of jazz big names like C.C. M.D. were surviving on,sadness,0.375
7005,7005, Honestly today I just felt like maybe track isn't for me,sadness,0.708
7006,7006, Honestly today I just felt like maybe track isn't for,sadness,0.583
7007,7007," SiWheeler78 never a dull moment, hope you had a gd trip",sadness,0.167
7008,7008, nooooo. Poor Blue Bell! not again.,sadness,0.792
7009,7009, nooooo. Poor Blue Bell! not,sadness,0.604
7010,7010, andreamitchell said berniesanders not only did not play up HRC in campaigning 4 her in OH but he did not discourage 3rd Party vote.,sadness,0.396
7011,7011, im having the worst week ever and i cant even go home yet to just sulk in my,sadness,0.854
7012,7012, Got a situation over,sadness,0.479
7013,7013, 5SOS I swear I will not go mourn,sadness,0.667
7014,7014, _iConceitedOne_ Hi! We hate that you're unhappy your bill keeps going up! What unique features do you want with your plan?,sadness,0.354
7015,7015," jimmyfallon ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine",sadness,0.208
7016,7016, mizzymaxx Bsmarz22 ssmik2309 haha Bro she's sadly married man,sadness,0.562
7017,7017, Fuck yall Panthers for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about,sadness,0.5
7018,7018," stevierayrob Can Elliot Friedman please stop talking, you are clueless. You haven't seen the ball since the kickoff.",sadness,0.606
7019,7019, All work and no play makes Jack a dull,sadness,0.5
7020,7020, Yes I am picking up sticks and pine cones in my front,sadness,0.167
7021,7021, Seeing an old coworker and his wife mourn the loss of their 23 year old daughter was one of the saddest things I've ever seen,sadness,0.833
7022,7022, can it stay gloomy but get cold,sadness,0.6
7023,7023, macmacm43 jeezus God,sadness,0.46
7024,7024, macmacm43 jeezus,sadness,0.271
7025,7025, This is the first time I've been sober on my birthday in 6 years.,sadness,0.375
7026,7026," Have any of you ever stayed in hostels overseas? My only frame of reference is the movie Hostel, and we all know how that",sadness,0.229
7027,7027, the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad,sadness,0.646
7028,7028, I need all your attention! If I don't I'll,sadness,0.417
7029,7029, It would appear it's a good year for the,sadness,0.5
7030,7030, .WotzupCapeTown - thanks for sharing! Surprise guests! HumanJurgen visiting US Tenor Sax CunninghamColin.,sadness,0.267
7031,7031, Simon_Barrett I will watch BlairWitchMovie when it opens in Mexico in a week. Thank you for making it and don't be,sadness,0.271
7032,7032," Well, I had hopes for today. No go.",sadness,0.75
7033,7033, Henny and pine apples,sadness,0.208
7034,7034, pete_ferriday Aww rest your weary head,sadness,0.396
7035,7035, I've been loving you too long,sadness,0.292
7036,7036," charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is.",sadness,0.625
7037,7037, _MrAminuddin ejainews _AlifH AhmadFuadAdnan dont play with this master noob u want to win..,sadness,0.417
7038,7038, JohnVerdejo Mannn I can't count how many times I've had the power grid needs some serious updating',sadness,0.479
7039,7039, Up on melancholy,sadness,0.688
7040,7040, Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n,sadness,0.46
7041,7041," Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones",sadness,0.458
7042,7042," B day next week, catch the sauce and watch the",sadness,0.25
7043,7043, GrimsToyShow hunna_chunna you got hacked on your gaming channel grim by evil wood clowns yesterday September 20 and September 21,sadness,0.396
7044,7044, How long will they mourn,sadness,0.604
7045,7045, MUTGuru I know guys that sink $1000s into the game and only to build a team and play solos. But this hear you make nothing on,sadness,0.271
7046,7046," Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked",sadness,0.479
7047,7047, Ibiza blues hitting me hard already,sadness,0.833
7048,7048, Hey man are you asian?!' Nah man im hispan...'nah you just high as hell.' Some random crackhead in the wal-mart parking lot...cmon,sadness,0.238
7049,7049, Does she really need to pout all the time - getting on my nerves,sadness,0.553
7050,7050, Yet again another night I should've stayed,sadness,0.458
7051,7051, Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be,sadness,0.625
7052,7052," it's still not sunk in that im seeing joe next month, im so grateful and excited",sadness,0.135
7053,7053," modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after",sadness,0.283
7054,7054," Rooney ! Oh dear, oh dear ! Fucking dreadful",sadness,0.625
7055,7055, Batman_ofgotham Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at. 'Let me,sadness,0.208
7056,7056, zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay,sadness,0.562
7057,7057, charles_gaba NateSilver538 DavMicRot FiveThirtyEight A litany of name-calling. How,sadness,0.39
7058,7058, That's how you start a season that's how you open the show,sadness,0.208
7059,7059," Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of",sadness,0.583
7060,7060," I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely",sadness,0.729
7061,7061, I honestly feel nothing towards either of my parents and it's pretty,sadness,0.891
7062,7062, AshleyCWilson MrDavidHobbs IndyCaronNBCSN Glad the TV coverage was so successful because the attendance looked pretty,sadness,0.438
7063,7063, OzelleM man imagine Ultra is promoting carnival. I think u need to be the chairperson Cause am hearing,sadness,0.542
7064,7064," Feminists should ask themselves, why they're so unhappy, and why they lack love in their lives. Is it b/c they are fighting a losing",sadness,0.458
7065,7065," life is hard., its harder if ur stupid",sadness,0.854
7066,7066," life is hard., its harder if ur stupid",sadness,0.847
7067,7067, MollieTebbatt guess what I'm doing? watching your great grandad sink the,sadness,0.292
7068,7068, I am worried that she felt safe.,sadness,0.854
7069,7069," Happy Birthday Roy Buchanan, born on this day in 1939.",sadness,0.188
7070,7070, Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please!,sadness,0.333
7071,7071, Probs spent a grand total of five minutes sober since Sunday evening :),sadness,0.458
7072,7072, On the wheel as we grow older and become aware of ourselves as individuals with a dull responsibility in,sadness,0.396
7073,7073, childctweets sad people are that sick and boring,sadness,0.708
7074,7074, This whole + extradition might turn into a Pandora's box. JT has no idea about that murky corrupt guanxi in China; Toad vs Dada,sadness,0.396
7075,7075," MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told",sadness,0.417
7076,7076, Well I won't be doing a unboxing of the iPhone 7 plus on my channel until November sadly. Thank you TMobile Apple Staten Island NY,sadness,0.431
7077,7077, RealTimBooth I've never been fond of having dark eyes until seeing this,sadness,0.375
7078,7078," ... Huh. Perhaps... Because we're both so dreary, we get along",sadness,0.542
7079,7079, CrystiCaro yeah agree - I think it was a family member and they covered up,sadness,0.792
7080,7080, CrystiCaro yeah agree - I think it was a family member and they covered,sadness,0.408
7081,7081," ExaltedChampion - the jest, Kara didn't chuckle, instead her baby blues were narrowed in on Adam like a warning. If his brain /wasn't/",sadness,0.5
7082,7082, Sometimes the support network is causing the damage.,sadness,0.854
7083,7083, SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?,sadness,0.604
7084,7084, I saw those dreams dashed divided like a million stars in the night sky that I wished on over over again ~ sparkling,sadness,0.583
7085,7085, Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a,sadness,0.333
7086,7086," SussexMistress sarahb45 MsEvilyne MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains!",sadness,0.458
7087,7087, flybe Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy,sadness,0.688
